longitude,latitude,crop_flow_lb_s,datetime,,distance_in,swth_wdth_in,moisture,status,pass_num,serial_number,field,dataset,product,,
-85.370974,42.413052,2.5,2009/10/16,15:08:04+00,67,180,15.34,1,1,5648,F1: T2R2-East,L1: ,Soybeans,,
-85.370977,42.413069,2.9,2009/10/16,15:08:03+00,61,180,15.34,1,1,5648,F1: T2R2-East,L1: ,Soybeans,,
-85.370977,42.413083,0,2009/10/16,15:08:02+00,56,180,15.34,1,1,5648,F1: T2R2-East,L1: ,Soybeans,,
-85.370977,42.413096,0,2009/10/16,15:08:01+00,53,180,15.34,1,1,5648,F1: T2R2-East,L1: ,Soybeans,,
-85.370979,42.413108,0,2009/10/16,15:08:00+00,42,180,15.34,1,1,5648,F1: T2R2-East,L1: ,Soybeans,,
-85.370979,42.413119,0,2009/10/16,15:07:59+00,30,180,15.34,1,1,5648,F1: T2R2-East,L1: ,Soybeans,,
-85.370982,42.413124,0,2009/10/16,15:07:58+00,24,180,15.34,1,1,5648,F1: T2R2-East,L1: ,Soybeans,,
-85.370982,42.41313,0,2009/10/16,15:07:57+00,24,180,15.34,1,1,5648,F1: T2R2-East,L1: ,Soybeans,,
-85.370982,42.413138,0,2009/10/16,15:07:56+00,24,180,15.34,1,1,5648,F1: T2R2-East,L1: ,Soybeans,,
-85.370982,42.413141,0,2009/10/16,15:07:55+00,24,180,15.34,1,1,5648,F1: T2R2-East,L1: ,Soybeans,,
-85.370985,42.413146,0,2009/10/16,15:07:54+00,24,180,15.34,1,1,5648,F1: T2R2-East,L1: ,Soybeans,,
-85.370985,42.413149,0,2009/10/16,15:07:53+00,24,180,15.34,1,1,5648,F1: T2R2-East,L1: ,Soybeans,,
-85.370985,42.413149,0,2009/10/16,15:07:52+00,24,180,15.34,1,1,5648,F1: T2R2-East,L1: ,Soybeans,,
-85.370985,42.413152,0,2009/10/16,15:07:51+00,32,180,15.34,1,1,5648,F1: T2R2-East,L1: ,Soybeans,,
-85.371536,42.412256,3,2009/10/16,15:01:29+00,98,180,15.36,0,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371528,42.412237,3.1,2009/10/16,15:01:28+00,98,180,15.36,0,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371511,42.412215,4.1,2009/10/16,15:01:27+00,96,180,15.36,0,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371492,42.412198,3.7,2009/10/16,15:01:26+00,97,180,15.36,0,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371464,42.412187,3.6,2009/10/16,15:01:25+00,97,180,15.36,0,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371434,42.412184,3.8,2009/10/16,15:01:24+00,99,180,15.36,0,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371403,42.412184,3.8,2009/10/16,15:01:23+00,100,180,15.36,0,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371372,42.41219,3.3,2009/10/16,15:01:22+00,98,180,15.36,0,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371345,42.412201,3.3,2009/10/16,15:01:21+00,98,180,15.36,0,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371325,42.41222,3,2009/10/16,15:01:20+00,98,180,15.36,0,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371317,42.412242,3.1,2009/10/16,15:01:19+00,97,180,15.36,0,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371317,42.412267,3.1,2009/10/16,15:01:18+00,99,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371317,42.41229,2.3,2009/10/16,15:01:17+00,99,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371317,42.412315,3.4,2009/10/16,15:01:16+00,99,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371317,42.412337,4.5,2009/10/16,15:01:15+00,99,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371317,42.412362,4.5,2009/10/16,15:01:14+00,99,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371317,42.412384,4.3,2009/10/16,15:01:13+00,99,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371317,42.412409,4.5,2009/10/16,15:01:12+00,99,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371317,42.412431,5,2009/10/16,15:01:11+00,100,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371317,42.412456,5.6,2009/10/16,15:01:10+00,100,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371317,42.412479,5.7,2009/10/16,15:01:09+00,100,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371317,42.412504,4.7,2009/10/16,15:01:08+00,98,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371317,42.412526,4.7,2009/10/16,15:01:07+00,98,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371317,42.412548,4.4,2009/10/16,15:01:06+00,98,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371317,42.412573,5.3,2009/10/16,15:01:05+00,98,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371317,42.412595,5.1,2009/10/16,15:01:04+00,98,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371317,42.41262,4.3,2009/10/16,15:01:03+00,98,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371317,42.412645,4.5,2009/10/16,15:01:02+00,98,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.37132,42.412667,4.5,2009/10/16,15:01:01+00,98,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.37132,42.41269,3.6,2009/10/16,15:01:00+00,97,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371325,42.412715,4.2,2009/10/16,15:00:59+00,98,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371328,42.412737,4.3,2009/10/16,15:00:58+00,96,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371334,42.412762,3.6,2009/10/16,15:00:57+00,96,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371334,42.412784,4.2,2009/10/16,15:00:56+00,96,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371336,42.412806,3.9,2009/10/16,15:00:55+00,96,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371336,42.412831,4.6,2009/10/16,15:00:54+00,96,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371336,42.412854,4.3,2009/10/16,15:00:53+00,96,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371336,42.412876,4.1,2009/10/16,15:00:52+00,96,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371336,42.412898,3.8,2009/10/16,15:00:51+00,96,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371336,42.412923,4,2009/10/16,15:00:50+00,95,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371336,42.412945,3.8,2009/10/16,15:00:49+00,95,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371336,42.412967,4,2009/10/16,15:00:48+00,94,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371336,42.41299,4,2009/10/16,15:00:47+00,95,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371336,42.413012,4,2009/10/16,15:00:46+00,91,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371334,42.413034,0.7,2009/10/16,15:00:45+00,88,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371331,42.413054,1.6,2009/10/16,15:00:44+00,86,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371328,42.413076,2.2,2009/10/16,15:00:43+00,86,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371322,42.413095,3,2009/10/16,15:00:42+00,86,180,15.36,1,14,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371317,42.413115,2.7,2009/10/16,15:00:41+00,86,180,15.36,0,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371314,42.413134,2.8,2009/10/16,15:00:40+00,86,180,15.36,0,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.37132,42.413154,3,2009/10/16,15:00:39+00,84,180,15.36,0,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371336,42.413173,3.1,2009/10/16,15:00:38+00,84,180,15.36,0,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371359,42.413179,3.1,2009/10/16,15:00:37+00,83,180,15.36,0,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371386,42.413179,3,2009/10/16,15:00:36+00,85,180,15.36,0,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371411,42.413173,2.7,2009/10/16,15:00:35+00,86,180,15.36,0,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371431,42.413159,2.7,2009/10/16,15:00:34+00,84,180,15.36,0,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371434,42.41314,2.5,2009/10/16,15:00:33+00,83,180,15.36,0,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371431,42.41312,2.2,2009/10/16,15:00:32+00,85,180,15.36,0,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371417,42.413101,2.6,2009/10/16,15:00:31+00,88,180,15.36,0,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.3714,42.413087,2.2,2009/10/16,15:00:30+00,86,180,15.36,0,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371386,42.413067,3,2009/10/16,15:00:29+00,84,180,15.36,0,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371381,42.413048,2.2,2009/10/16,15:00:28+00,83,180,15.36,0,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371378,42.413029,3.8,2009/10/16,15:00:27+00,86,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371378,42.413006,4.6,2009/10/16,15:00:26+00,85,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371378,42.412987,5.2,2009/10/16,15:00:25+00,86,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371378,42.412967,5.3,2009/10/16,15:00:24+00,86,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371378,42.412945,5.3,2009/10/16,15:00:23+00,86,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371375,42.412926,4.6,2009/10/16,15:00:22+00,85,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371375,42.412906,4.6,2009/10/16,15:00:21+00,85,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371375,42.412887,4.8,2009/10/16,15:00:20+00,86,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371375,42.412865,4.9,2009/10/16,15:00:19+00,86,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371375,42.412845,3.6,2009/10/16,15:00:18+00,84,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371372,42.412826,3.2,2009/10/16,15:00:17+00,83,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371372,42.412806,3,2009/10/16,15:00:16+00,86,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371372,42.412784,3.8,2009/10/16,15:00:15+00,84,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371372,42.412765,4.8,2009/10/16,15:00:14+00,84,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371372,42.412745,3.4,2009/10/16,15:00:13+00,84,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.37137,42.412723,3.4,2009/10/16,15:00:12+00,83,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.37137,42.412704,3.6,2009/10/16,15:00:11+00,84,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.37137,42.412684,4.4,2009/10/16,15:00:10+00,84,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.37137,42.412665,3.2,2009/10/16,15:00:09+00,83,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371367,42.412645,3.1,2009/10/16,15:00:08+00,84,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371367,42.412626,4,2009/10/16,15:00:07+00,84,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371367,42.412606,3.9,2009/10/16,15:00:06+00,84,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371364,42.412587,3.6,2009/10/16,15:00:05+00,82,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371364,42.412567,3.5,2009/10/16,15:00:04+00,83,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371364,42.412545,3.9,2009/10/16,15:00:03+00,84,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371364,42.412526,4,2009/10/16,15:00:02+00,82,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371364,42.412506,3.8,2009/10/16,15:00:01+00,82,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371364,42.412487,4.2,2009/10/16,15:00:00+00,82,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371364,42.41247,4.1,2009/10/16,14:59:59+00,82,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371361,42.412448,4.1,2009/10/16,14:59:58+00,82,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371361,42.412429,3.8,2009/10/16,14:59:57+00,82,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371361,42.412412,3.9,2009/10/16,14:59:56+00,82,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371359,42.412392,4.7,2009/10/16,14:59:55+00,82,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371359,42.412373,4.1,2009/10/16,14:59:54+00,79,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371356,42.412354,3.6,2009/10/16,14:59:53+00,79,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371356,42.412334,3.2,2009/10/16,14:59:52+00,78,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371356,42.412317,3,2009/10/16,14:59:51+00,78,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371356,42.412301,3,2009/10/16,14:59:50+00,80,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371356,42.412281,3,2009/10/16,14:59:49+00,80,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371359,42.412262,2.1,2009/10/16,14:59:48+00,81,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371359,42.412245,1.8,2009/10/16,14:59:47+00,78,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371359,42.412226,1.6,2009/10/16,14:59:46+00,81,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371359,42.412206,2,2009/10/16,14:59:45+00,81,180,15.36,1,13,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371359,42.41219,2.9,2009/10/16,14:59:44+00,79,180,15.36,0,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371353,42.41217,2.9,2009/10/16,14:59:43+00,77,180,15.36,0,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371334,42.412156,2.5,2009/10/16,14:59:42+00,76,180,15.36,0,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371311,42.412151,3.2,2009/10/16,14:59:41+00,77,180,15.36,0,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371289,42.412151,2.9,2009/10/16,14:59:40+00,77,180,15.36,0,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371267,42.412159,3.2,2009/10/16,14:59:39+00,75,180,15.36,0,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.37125,42.412173,2.7,2009/10/16,14:59:38+00,75,180,15.36,0,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371247,42.41219,2.7,2009/10/16,14:59:37+00,78,180,15.36,0,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371253,42.412209,2.3,2009/10/16,14:59:36+00,82,180,15.36,0,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371264,42.412226,2.3,2009/10/16,14:59:35+00,82,180,15.36,0,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371272,42.412245,3,2009/10/16,14:59:34+00,82,180,15.36,0,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371275,42.412265,3,2009/10/16,14:59:33+00,82,180,15.36,1,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371275,42.412284,4.2,2009/10/16,14:59:32+00,82,180,15.36,1,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371275,42.412304,4.8,2009/10/16,14:59:31+00,82,180,15.36,1,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371278,42.412323,5.2,2009/10/16,14:59:30+00,82,180,15.36,1,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371278,42.412342,5.4,2009/10/16,14:59:29+00,82,180,15.36,1,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371278,42.412362,6.3,2009/10/16,14:59:28+00,82,180,15.36,1,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371278,42.412381,5.3,2009/10/16,14:59:27+00,82,180,15.36,1,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371281,42.412401,4.8,2009/10/16,14:59:26+00,82,180,15.36,1,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371281,42.41242,5.6,2009/10/16,14:59:25+00,82,180,15.36,1,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371281,42.41244,4.5,2009/10/16,14:59:24+00,82,180,15.36,1,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371281,42.412459,4.1,2009/10/16,14:59:23+00,82,180,15.36,1,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371281,42.412479,4.4,2009/10/16,14:59:22+00,82,180,15.36,1,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371281,42.412498,4.3,2009/10/16,14:59:21+00,82,180,15.36,1,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371284,42.412517,5.6,2009/10/16,14:59:20+00,80,180,15.36,1,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371284,42.412537,6.4,2009/10/16,14:59:19+00,82,180,15.36,1,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371284,42.412556,6.2,2009/10/16,14:59:18+00,81,180,15.36,1,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371284,42.412576,5.9,2009/10/16,14:59:17+00,81,180,15.36,1,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371284,42.412595,3.7,2009/10/16,14:59:16+00,81,180,15.36,1,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371284,42.412615,3.8,2009/10/16,14:59:15+00,79,180,15.36,1,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371284,42.412634,3.9,2009/10/16,14:59:14+00,77,180,15.36,1,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371286,42.412654,3.4,2009/10/16,14:59:13+00,65,180,15.36,1,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371286,42.412667,3.1,2009/10/16,14:59:12+00,56,180,15.36,1,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371286,42.412681,3.6,2009/10/16,14:59:11+00,55,180,15.36,1,12,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371286,42.412692,4.4,2009/10/16,14:59:10+00,75,180,15.36,0,11,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371286,42.412712,4.8,2009/10/16,14:59:09+00,93,180,15.36,1,11,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371286,42.412734,3.8,2009/10/16,14:59:08+00,93,180,15.36,1,11,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371286,42.412756,2.7,2009/10/16,14:59:07+00,89,180,15.36,1,11,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371286,42.412776,4.3,2009/10/16,14:59:06+00,89,180,15.36,1,11,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371286,42.412798,4.6,2009/10/16,14:59:05+00,83,180,15.36,1,11,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371289,42.412817,4.6,2009/10/16,14:59:04+00,84,180,15.36,1,11,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371289,42.41284,3.5,2009/10/16,14:59:03+00,84,180,15.36,1,11,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371289,42.412859,3.6,2009/10/16,14:59:02+00,83,180,15.36,1,11,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371292,42.412879,3.8,2009/10/16,14:59:01+00,84,180,15.36,1,11,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371292,42.412898,4.5,2009/10/16,14:59:00+00,84,180,15.36,1,11,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371292,42.412917,4.6,2009/10/16,14:58:59+00,83,180,15.36,1,11,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371292,42.412937,3.9,2009/10/16,14:58:58+00,83,180,15.36,1,11,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371295,42.412956,3.6,2009/10/16,14:58:57+00,83,180,15.36,1,11,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371295,42.412979,4,2009/10/16,14:58:56+00,83,180,15.36,1,11,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371297,42.412998,2.6,2009/10/16,14:58:55+00,83,180,15.36,1,11,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371297,42.413017,2.1,2009/10/16,14:58:54+00,84,180,15.36,1,11,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.3713,42.413037,1.4,2009/10/16,14:58:53+00,83,180,15.36,1,11,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371303,42.413056,0,2009/10/16,14:58:52+00,84,180,15.36,1,11,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371303,42.413076,0,2009/10/16,14:58:51+00,83,180,15.36,1,11,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371309,42.413095,0,2009/10/16,14:58:50+00,84,180,15.36,1,11,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371311,42.413117,2.2,2009/10/16,14:58:49+00,84,180,15.36,0,10,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371314,42.413137,2.2,2009/10/16,14:58:48+00,83,180,15.36,0,10,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371314,42.413154,2.1,2009/10/16,14:58:47+00,88,180,15.36,0,10,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371303,42.413176,3.1,2009/10/16,14:58:46+00,88,180,15.36,0,10,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371281,42.413187,3.3,2009/10/16,14:58:45+00,88,180,15.36,0,10,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371253,42.41319,3.2,2009/10/16,14:58:44+00,87,180,15.36,0,10,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371225,42.413184,3.2,2009/10/16,14:58:43+00,90,180,15.36,0,10,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371206,42.41317,3.4,2009/10/16,14:58:42+00,91,180,15.36,0,10,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371197,42.413148,2.8,2009/10/16,14:58:41+00,90,180,15.36,0,10,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.3712,42.413129,2.9,2009/10/16,14:58:40+00,93,180,15.36,0,10,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371214,42.413109,2.5,2009/10/16,14:58:39+00,93,180,15.36,0,10,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371228,42.413087,2.7,2009/10/16,14:58:38+00,93,180,15.36,0,10,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371236,42.413067,3.5,2009/10/16,14:58:37+00,90,180,15.36,0,10,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371239,42.413048,3.3,2009/10/16,14:58:36+00,91,180,15.36,0,10,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371239,42.413026,3.6,2009/10/16,14:58:35+00,91,180,15.36,1,10,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371239,42.413004,4.3,2009/10/16,14:58:34+00,91,180,15.36,1,10,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371239,42.412981,3.4,2009/10/16,14:58:33+00,91,180,15.36,1,10,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371236,42.412962,4.4,2009/10/16,14:58:32+00,90,180,15.36,1,10,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371236,42.41294,4.9,2009/10/16,14:58:31+00,91,180,15.36,1,10,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371236,42.412917,4.7,2009/10/16,14:58:30+00,90,180,15.36,1,10,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371236,42.412898,4,2009/10/16,14:58:29+00,91,180,15.36,1,10,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371236,42.412876,4.4,2009/10/16,14:58:28+00,90,180,15.36,1,10,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371234,42.412854,4.1,2009/10/16,14:58:27+00,90,180,15.36,1,10,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371234,42.412831,4.6,2009/10/16,14:58:26+00,90,180,15.36,1,10,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371234,42.412812,5,2009/10/16,14:58:25+00,91,180,15.36,1,10,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371234,42.41279,4.3,2009/10/16,14:58:24+00,89,180,15.36,1,10,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371231,42.412767,3.8,2009/10/16,14:58:23+00,89,180,15.36,1,10,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371231,42.412748,3.3,2009/10/16,14:58:22+00,89,180,15.36,1,10,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371231,42.412726,4.2,2009/10/16,14:58:21+00,89,180,15.36,1,10,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371231,42.412704,4,2009/10/16,14:58:20+00,89,180,15.36,1,10,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371228,42.412681,3.4,2009/10/16,14:58:19+00,89,180,15.36,1,10,5648,F1: T2R2-West,L1: ,Soybeans,,
-85.371228,42.412662,3.1,2009/10/16,14:58:18+00,89,180,15.36,1,10,5648,F1: T2R2-West,L1: ,Soybeans,,
