longitude,latitude,crop_flow_lb_s,datetime,,distance_in,swth_wdth_in,moisture,status,pass_num,serial_number,field,dataset,product,,
-85.372418,42.407689,10.67,2008/10/20,12:53:42+00,78,180,16.68,1,8,5648,F1: T2R1-West,L1: ,Corn,,
-85.372418,42.407706,11.27,2008/10/20,12:53:41+00,78,180,16.68,1,8,5648,F1: T2R1-West,L1: ,Corn,,
-85.372418,42.407725,9.07,2008/10/20,12:53:40+00,78,180,16.68,1,8,5648,F1: T2R1-West,L1: ,Corn,,
-85.372418,42.407745,10.27,2008/10/20,12:53:39+00,78,180,16.68,1,8,5648,F1: T2R1-West,L1: ,Corn,,
-85.372418,42.407761,10.37,2008/10/20,12:53:38+00,78,180,16.68,1,8,5648,F1: T2R1-West,L1: ,Corn,,
-85.372418,42.407781,10.67,2008/10/20,12:53:37+00,78,180,16.68,1,8,5648,F1: T2R1-West,L1: ,Corn,,
-85.372418,42.407798,9.67,2008/10/20,12:53:36+00,78,180,16.68,1,8,5648,F1: T2R1-West,L1: ,Corn,,
-85.372418,42.407817,7.97,2008/10/20,12:53:35+00,78,180,16.68,1,8,5648,F1: T2R1-West,L1: ,Corn,,
-85.372418,42.407836,8.77,2008/10/20,12:53:34+00,78,180,16.68,1,8,5648,F1: T2R1-West,L1: ,Corn,,
-85.372418,42.407853,10.97,2008/10/20,12:53:33+00,78,180,16.68,1,8,5648,F1: T2R1-West,L1: ,Corn,,
-85.372418,42.407873,7.57,2008/10/20,12:53:32+00,78,180,16.68,1,8,5648,F1: T2R1-West,L1: ,Corn,,
-85.372418,42.407892,5.17,2008/10/20,12:53:31+00,78,180,16.68,1,8,5648,F1: T2R1-West,L1: ,Corn,,
-85.372415,42.407909,4.67,2008/10/20,12:53:30+00,78,180,16.68,1,8,5648,F1: T2R1-West,L1: ,Corn,,
-85.372415,42.407928,2.67,2008/10/20,12:53:29+00,78,180,16.68,1,8,5648,F1: T2R1-West,L1: ,Corn,,
-85.372412,42.407945,0.87,2008/10/20,12:53:28+00,79,180,16.68,1,8,5648,F1: T2R1-West,L1: ,Corn,,
-85.372409,42.407964,0.67,2008/10/20,12:53:27+00,80,180,16.68,1,8,5648,F1: T2R1-West,L1: ,Corn,,
-85.372409,42.407981,0.67,2008/10/20,12:53:26+00,78,180,16.68,0,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372409,42.408,0.67,2008/10/20,12:53:25+00,75,180,16.68,0,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372415,42.408017,0.67,2008/10/20,12:53:24+00,74,180,16.68,0,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372432,42.408031,1.07,2008/10/20,12:53:23+00,76,180,15.88,0,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372457,42.408034,1.27,2008/10/20,12:53:22+00,76,180,15.88,0,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372479,42.408034,1.07,2008/10/20,12:53:21+00,76,180,15.88,0,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372501,42.408028,1.47,2008/10/20,12:53:20+00,77,180,15.88,0,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372518,42.408014,1.87,2008/10/20,12:53:19+00,76,180,15.88,0,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372529,42.407998,1.47,2008/10/20,12:53:18+00,78,180,15.88,0,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372532,42.407978,2.67,2008/10/20,12:53:17+00,78,180,15.88,0,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372532,42.407961,2.97,2008/10/20,12:53:16+00,77,180,15.88,0,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372532,42.407942,2.57,2008/10/20,12:53:15+00,77,180,15.88,0,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372532,42.407923,4.47,2008/10/20,12:53:14+00,74,180,15.88,0,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372532,42.407906,8.37,2008/10/20,12:53:13+00,75,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372532,42.407889,10.37,2008/10/20,12:53:12+00,75,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372532,42.40787,11.17,2008/10/20,12:53:11+00,73,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372532,42.407853,7.77,2008/10/20,12:53:10+00,73,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372529,42.407836,8.97,2008/10/20,12:53:09+00,73,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372529,42.407817,8.77,2008/10/20,12:53:08+00,73,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372529,42.4078,11.07,2008/10/20,12:53:07+00,73,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372529,42.407784,15.77,2008/10/20,12:53:06+00,73,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372529,42.407764,16.87,2008/10/20,12:53:05+00,73,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372529,42.407748,11.67,2008/10/20,12:53:04+00,73,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372529,42.407731,11.07,2008/10/20,12:53:03+00,73,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372529,42.407714,10.77,2008/10/20,12:53:02+00,73,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372529,42.407695,12.27,2008/10/20,12:53:01+00,72,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372529,42.407678,12.27,2008/10/20,12:53:00+00,74,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372529,42.407661,13.17,2008/10/20,12:52:59+00,74,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372529,42.407645,12.07,2008/10/20,12:52:58+00,74,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372526,42.407625,10.87,2008/10/20,12:52:57+00,74,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372526,42.407609,10.67,2008/10/20,12:52:56+00,74,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372526,42.407592,11.97,2008/10/20,12:52:55+00,75,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372526,42.407573,10.47,2008/10/20,12:52:54+00,74,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372526,42.407556,9.87,2008/10/20,12:52:53+00,74,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372526,42.407539,13.87,2008/10/20,12:52:52+00,74,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372526,42.40752,10.97,2008/10/20,12:52:51+00,74,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372526,42.407503,13.37,2008/10/20,12:52:50+00,74,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372526,42.407486,13.27,2008/10/20,12:52:49+00,74,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372526,42.407467,14.97,2008/10/20,12:52:48+00,74,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372526,42.40745,14.37,2008/10/20,12:52:47+00,74,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372523,42.407434,12.87,2008/10/20,12:52:46+00,74,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372523,42.407417,10.57,2008/10/20,12:52:45+00,74,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372523,42.407398,13.17,2008/10/20,12:52:44+00,76,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372523,42.407381,15.67,2008/10/20,12:52:43+00,76,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372523,42.407361,7.97,2008/10/20,12:52:42+00,76,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372523,42.407345,4.47,2008/10/20,12:52:41+00,76,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372521,42.407325,2.47,2008/10/20,12:52:40+00,77,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372521,42.407309,1.97,2008/10/20,12:52:39+00,77,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372521,42.407289,1.57,2008/10/20,12:52:38+00,75,180,15.88,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372521,42.407273,3.37,2008/10/20,12:52:37+00,75,180,16.18,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372521,42.407253,3.17,2008/10/20,12:52:36+00,75,180,16.18,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372521,42.407236,3.37,2008/10/20,12:52:35+00,74,180,16.18,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372518,42.407217,3.77,2008/10/20,12:52:34+00,75,180,16.18,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372518,42.4072,3.87,2008/10/20,12:52:33+00,75,180,16.18,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372518,42.407184,3.47,2008/10/20,12:52:32+00,74,180,16.18,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372518,42.407164,3.37,2008/10/20,12:52:31+00,74,180,16.18,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372518,42.407148,3.47,2008/10/20,12:52:30+00,75,180,16.18,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372518,42.407131,2.27,2008/10/20,12:52:29+00,71,180,16.18,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372521,42.407111,1.87,2008/10/20,12:52:28+00,63,180,16.18,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372521,42.407098,1.57,2008/10/20,12:52:27+00,61,180,16.18,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372521,42.407084,0.07,2008/10/20,12:52:26+00,57,180,16.18,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372521,42.40707,0.07,2008/10/20,12:52:25+00,57,180,16.18,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372521,42.407056,0.07,2008/10/20,12:52:24+00,57,180,16.18,1,7,5648,F1: T2R1-West,L1: ,Corn,,
-85.372518,42.407042,0.77,2008/10/20,12:52:23+00,55,180,16.18,0,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372512,42.407031,0.87,2008/10/20,12:52:22+00,64,180,16.18,0,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372501,42.40702,1.17,2008/10/20,12:52:21+00,76,180,16.18,0,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372479,42.407011,1.77,2008/10/20,12:52:20+00,78,180,16.28,0,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372454,42.407011,1.87,2008/10/20,12:52:19+00,81,180,16.28,0,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372429,42.407014,2.67,2008/10/20,12:52:18+00,82,180,16.28,0,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372404,42.40702,4.57,2008/10/20,12:52:17+00,80,180,16.28,0,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372382,42.407031,4.77,2008/10/20,12:52:16+00,79,180,16.28,0,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372365,42.407045,5.27,2008/10/20,12:52:15+00,81,180,16.28,0,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372354,42.407061,10.37,2008/10/20,12:52:14+00,81,180,16.28,0,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372351,42.407081,10.97,2008/10/20,12:52:13+00,82,180,16.28,0,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372351,42.4071,12.27,2008/10/20,12:52:12+00,77,180,16.28,0,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372351,42.40712,12.37,2008/10/20,12:52:11+00,77,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372351,42.407136,10.97,2008/10/20,12:52:10+00,76,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372351,42.407156,9.87,2008/10/20,12:52:09+00,77,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372354,42.407173,12.37,2008/10/20,12:52:08+00,76,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372354,42.407192,12.07,2008/10/20,12:52:07+00,76,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372354,42.407209,11.67,2008/10/20,12:52:06+00,77,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372354,42.407228,8.47,2008/10/20,12:52:05+00,77,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372354,42.407245,9.07,2008/10/20,12:52:04+00,77,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372354,42.407264,7.67,2008/10/20,12:52:03+00,77,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372357,42.407281,9.47,2008/10/20,12:52:02+00,77,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372357,42.4073,11.27,2008/10/20,12:52:01+00,77,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372357,42.40732,9.17,2008/10/20,12:52:00+00,77,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372357,42.407336,10.77,2008/10/20,12:51:59+00,77,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372357,42.407356,10.57,2008/10/20,12:51:58+00,76,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372357,42.407373,10.97,2008/10/20,12:51:57+00,77,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372357,42.407392,8.37,2008/10/20,12:51:56+00,76,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372359,42.407411,10.17,2008/10/20,12:51:55+00,76,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372359,42.407428,9.17,2008/10/20,12:51:54+00,76,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372359,42.407448,9.87,2008/10/20,12:51:53+00,76,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372359,42.407464,8.77,2008/10/20,12:51:52+00,76,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372359,42.407484,9.17,2008/10/20,12:51:51+00,76,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372359,42.4075,10.47,2008/10/20,12:51:50+00,76,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372362,42.40752,8.57,2008/10/20,12:51:49+00,76,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372362,42.407536,7.87,2008/10/20,12:51:48+00,76,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372362,42.407556,8.87,2008/10/20,12:51:47+00,76,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372362,42.407573,12.67,2008/10/20,12:51:46+00,76,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372362,42.407592,14.37,2008/10/20,12:51:45+00,76,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372362,42.407609,13.17,2008/10/20,12:51:44+00,76,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372362,42.407628,13.17,2008/10/20,12:51:43+00,76,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372362,42.407645,12.87,2008/10/20,12:51:42+00,76,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372362,42.407661,12.57,2008/10/20,12:51:41+00,77,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372362,42.407681,14.77,2008/10/20,12:51:40+00,76,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372362,42.407698,13.37,2008/10/20,12:51:39+00,76,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372362,42.407717,11.17,2008/10/20,12:51:38+00,76,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372362,42.407734,13.57,2008/10/20,12:51:37+00,76,180,16.28,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372365,42.407753,10.47,2008/10/20,12:51:36+00,77,180,16.58,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372365,42.40777,9.77,2008/10/20,12:51:35+00,77,180,16.58,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372365,42.407789,12.97,2008/10/20,12:51:34+00,76,180,16.58,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372365,42.407806,11.87,2008/10/20,12:51:33+00,78,180,16.58,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372365,42.407825,8.67,2008/10/20,12:51:32+00,78,180,16.58,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372365,42.407845,10.17,2008/10/20,12:51:31+00,78,180,16.58,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372365,42.407861,10.57,2008/10/20,12:51:30+00,78,180,16.58,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372365,42.407881,9.97,2008/10/20,12:51:29+00,78,180,16.58,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372365,42.407898,8.97,2008/10/20,12:51:28+00,78,180,16.58,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372365,42.407917,4.97,2008/10/20,12:51:27+00,78,180,16.58,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372368,42.407936,2.77,2008/10/20,12:51:26+00,77,180,16.58,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372368,42.407953,1.17,2008/10/20,12:51:25+00,77,180,16.58,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372371,42.407973,1.27,2008/10/20,12:51:24+00,76,180,16.58,1,6,5648,F1: T2R1-West,L1: ,Corn,,
-85.372376,42.407989,1.47,2008/10/20,12:51:23+00,80,180,16.58,0,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372376,42.408009,1.17,2008/10/20,12:51:22+00,79,180,16.58,0,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372368,42.408025,1.17,2008/10/20,12:51:21+00,83,180,16.58,0,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372354,42.408042,1.57,2008/10/20,12:51:20+00,84,180,16.58,0,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372329,42.40805,1.67,2008/10/20,12:51:19+00,83,180,16.58,0,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372304,42.40805,1.77,2008/10/20,12:51:18+00,83,180,17.38,0,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372279,42.408042,2.07,2008/10/20,12:51:17+00,84,180,17.38,0,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372257,42.408028,1.37,2008/10/20,12:51:16+00,83,180,17.38,0,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372248,42.408011,1.87,2008/10/20,12:51:15+00,83,180,17.38,0,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372248,42.407992,1.87,2008/10/20,12:51:14+00,84,180,17.38,0,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372248,42.407973,1.47,2008/10/20,12:51:13+00,84,180,17.38,0,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372251,42.407953,3.47,2008/10/20,12:51:12+00,84,180,17.38,0,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372254,42.407934,7.17,2008/10/20,12:51:11+00,78,180,17.38,0,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372254,42.407914,8.47,2008/10/20,12:51:10+00,73,180,17.38,0,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372254,42.407898,10.07,2008/10/20,12:51:09+00,72,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372254,42.407881,11.07,2008/10/20,12:51:08+00,73,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372254,42.407861,11.67,2008/10/20,12:51:07+00,73,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372254,42.407845,11.97,2008/10/20,12:51:06+00,73,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372254,42.407828,13.57,2008/10/20,12:51:05+00,72,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372254,42.407809,12.57,2008/10/20,12:51:04+00,73,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372254,42.407792,10.87,2008/10/20,12:51:03+00,73,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372254,42.407775,11.07,2008/10/20,12:51:02+00,73,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372254,42.407759,15.97,2008/10/20,12:51:01+00,72,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372254,42.407742,13.87,2008/10/20,12:51:00+00,73,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372254,42.407723,13.47,2008/10/20,12:50:59+00,73,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372254,42.407706,17.57,2008/10/20,12:50:58+00,73,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372254,42.407689,17.57,2008/10/20,12:50:57+00,73,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372254,42.40767,15.17,2008/10/20,12:50:56+00,73,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372254,42.407653,15.17,2008/10/20,12:50:55+00,73,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372251,42.407636,12.77,2008/10/20,12:50:54+00,73,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372251,42.40762,9.47,2008/10/20,12:50:53+00,73,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372251,42.4076,11.57,2008/10/20,12:50:52+00,73,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372251,42.407584,10.07,2008/10/20,12:50:51+00,73,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372251,42.407567,10.67,2008/10/20,12:50:50+00,73,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372251,42.407548,10.07,2008/10/20,12:50:49+00,73,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372248,42.407531,9.57,2008/10/20,12:50:48+00,73,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372248,42.407514,9.27,2008/10/20,12:50:47+00,73,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372248,42.407498,8.87,2008/10/20,12:50:46+00,73,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372248,42.407478,10.27,2008/10/20,12:50:45+00,73,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372248,42.407461,8.57,2008/10/20,12:50:44+00,73,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372248,42.407445,8.67,2008/10/20,12:50:43+00,73,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372248,42.407425,6.97,2008/10/20,12:50:42+00,73,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372248,42.407409,8.37,2008/10/20,12:50:41+00,73,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372248,42.407392,7.57,2008/10/20,12:50:40+00,73,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372246,42.407375,10.97,2008/10/20,12:50:39+00,73,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372246,42.407356,11.57,2008/10/20,12:50:38+00,73,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372246,42.407339,14.07,2008/10/20,12:50:37+00,70,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372246,42.407323,12.67,2008/10/20,12:50:36+00,70,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372246,42.407306,14.17,2008/10/20,12:50:35+00,70,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372246,42.407289,15.27,2008/10/20,12:50:34+00,69,180,17.38,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372243,42.407275,14.07,2008/10/20,12:50:33+00,70,180,16.28,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372243,42.407259,14.67,2008/10/20,12:50:32+00,70,180,16.28,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372243,42.407242,16.37,2008/10/20,12:50:31+00,70,180,16.28,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372243,42.407225,18.37,2008/10/20,12:50:30+00,70,180,16.28,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372243,42.407209,19.07,2008/10/20,12:50:29+00,70,180,16.28,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372243,42.407192,18.77,2008/10/20,12:50:28+00,70,180,16.28,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372243,42.407175,18.57,2008/10/20,12:50:27+00,70,180,16.28,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372243,42.407159,19.17,2008/10/20,12:50:26+00,70,180,16.28,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372243,42.407142,19.07,2008/10/20,12:50:25+00,70,180,16.28,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372243,42.407125,14.77,2008/10/20,12:50:24+00,68,180,16.28,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.37224,42.407109,9.97,2008/10/20,12:50:23+00,68,180,16.28,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.37224,42.407092,2.67,2008/10/20,12:50:22+00,68,180,16.28,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372237,42.407078,0.37,2008/10/20,12:50:21+00,67,180,16.28,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372237,42.407061,0.37,2008/10/20,12:50:20+00,68,180,16.28,1,5,5648,F1: T2R1-West,L1: ,Corn,,
-85.372232,42.407045,0.77,2008/10/20,12:50:19+00,65,180,16.28,0,4,5648,F1: T2R1-West,L1: ,Corn,,
-85.372223,42.407031,1.27,2008/10/20,12:50:18+00,71,180,16.28,0,4,5648,F1: T2R1-West,L1: ,Corn,,
-85.372204,42.407023,0.97,2008/10/20,12:50:17+00,73,180,16.28,0,4,5648,F1: T2R1-West,L1: ,Corn,,
-85.372182,42.40702,1.87,2008/10/20,12:50:16+00,71,180,16.28,0,4,5648,F1: T2R1-West,L1: ,Corn,,
-85.372157,42.407023,2.17,2008/10/20,12:50:15+00,66,180,16.28,0,4,5648,F1: T2R1-West,L1: ,Corn,,
-85.37214,42.407028,1.87,2008/10/20,12:50:14+00,65,180,16.28,0,4,5648,F1: T2R1-West,L1: ,Corn,,
-85.372126,42.407042,3.37,2008/10/20,12:50:13+00,67,180,16.08,0,4,5648,F1: T2R1-West,L1: ,Corn,,
-85.372126,42.407056,6.27,2008/10/20,12:50:12+00,72,180,16.08,0,4,5648,F1: T2R1-West,L1: ,Corn,,
